trialNum	rule	iterationName	gameid	time	firstRole	salientFeature	distr1Feature	distr2Feature	message	typingTime	sender	timeFromRoundStart	eventType	messageType	uttClass	example_id
41	birds_white_crests_or_orange_wings_tails	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915883529.0	speaker	bird-crest_tail_color-white	bird-bird_wing_color-purple	bird-tail_present-true	orange wing, white tail feathers	4080	speaker	5792	chatMessage			-9149299906006183698
42	fish_white_bodies_orange_stripes_or_fangs	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915900065.0	speaker	fish-stripes_color-orange	fish-whiskers_present-false	fish-body_color-white	pink body with whiskers 	5094	speaker	7810	chatMessage			-2500107530246538598
43	trees_white_leaves_or_orange_berries	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915915196.0	speaker	tree-berries_color-orange	tree-trunk_color-purple	tree-leaves_present-true	white leaves, orange stem	4156	speaker	6329	chatMessage			-6825635741968529157
44	trees_purple_berries	development	6509-66eb17d8-f481-4cfd-93a1-65a9c9987880	1554915932184.0	speaker	tree-berries_color-purple	tree-trunk_color-white	tree-leaves_color-purple	solid green with pink berries	4286	speaker	9197	chatMessage			-6906820767859102195
0	fish_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555005969031.0	listener	fish-fangs_present	fish-whiskers_present-true	fish-body_color-purple	Fish with purple fins and no whiskers~~~	15975	speaker	36396	chatMessage			7708855704462992157
1	bugs_white_heads_or_orange_antennae_purple_legs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555005996763.0	listener	bug-head_color-white	bug-bug_wings_color-orange	bug-bug_wings_color-purple	Purple bug with lots of legs but no wings~~~	10159	speaker	19065	chatMessage			-4418438402365430772
2	trees_white_leaves_or_orange_berries	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006025891.0	listener	tree-berries_color-orange	tree-leaves_color-white	tree-berries_color-purple	Tree with red leaves and red berries~~~	8007	speaker	19708	chatMessage			-1935287332340849593
4	bugs_purple_wings_or_white_legs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006091636.0	listener	bug-legs_color-white	bug-legs_color-purple	bug-head_color-orange	Bug with orange body and legs, white wings, and purple head~~~	15631	speaker	25902	chatMessage			8674022593762791955
5	trees_without_leaves	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006140805.0	listener	tree-leaves_present	tree-berries_color-purple	tree-leaves_color-purple	Tree with orange trunk, orange leaves, blue berries~~~	17495	speaker	23353	chatMessage			-3436825357436970385
7	bugs_white_heads_or_orange_antennae_purple_legs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006229230.0	listener	bug-legs_color-purple	bug-head_color-orange	bug-bug_wings_color-purple	All white bug with purple head and body~~~	14340	speaker	20822	chatMessage			155954389026259134
8	flowers_purple_stems_or_thorns_white_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006260120.0	listener	flower-center_color-white	flower-petals_color-orange	flower-center_color-white	All white flower with purple center of flower~~~	15543	speaker	22292	chatMessage			-8292692340745536263
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006296750.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	White fish, purple stripes, orange fins~~~	22502	speaker	28676	chatMessage			-6386299327276435751
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006314934.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	No fangs~~~	3055	speaker	46859	chatMessage			-6386299327276435751
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006377702.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	I don't see fangs, two of them look identical~~~ Can you describe anything else?	47639	listener	109592	chatMessage			-6386299327276435751
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006437352.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	They all have whiskers, but one has a large fang in front of the whiskers~~~~~~~~~you can't see that?	39361	speaker	169268	chatMessage			-6386299327276435751
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006445638.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	No	1188	listener	177527	chatMessage			-6386299327276435751
9	fish_white_stripes_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006467383.0	listener	fish-stripes_color-white	fish-fangs_present-true	fish-stripes_color-white	The pictures stop at the tip of the nose~~~ I might get this one wrong~~~	16092	listener	199271	chatMessage			-6386299327276435751
10	flowers_thorns	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006495264.0	listener	flower-thorns_present	flower-stem_color-orange	flower-center_color-white	Flower with white stem, orange in the middle~~~	10128	speaker	23292	chatMessage			-5389316587325565117
11	birds_orange_tails_or_white_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006533610.0	listener	bird-crest_tail_color-orange	bird-crest_tail_color-white	bird-bird_wing_color-orange	Bird with white head, white body, purple wing, no extra feathers~~~	16367	speaker	24835	chatMessage			5987799060427307767
12	trees_orange_berries_purple_trunks_or_white_leaves	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006561699.0	listener	tree-trunk_color-purple	tree-leaves_present-false	tree-berries_color-orange	Tree with purple trunk, green leaves, purple berries~~~	12799	speaker	16203	chatMessage			-1425836780462608382
13	bugs_purple_wings_or_white_legs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006594657.0	listener	bug-bug_wings_color-purple	bug-head_color-orange	bug-antennae_color-orange	Bug with purple body and head, orange legs, white antenna~~~	18263	speaker	21717	chatMessage			1131328857527716041
14	fish_white_bodies_orange_stripes_or_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006622241.0	listener	fish-body_color-white	fish-body_color-orange	fish-body_color-white	Purple fish with orange stripes~~~	10759	speaker	16852	chatMessage			-1992840381835129822
15	trees_leaves_berries_or_orange_trunks	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006650858.0	listener	tree-trunk_color-orange	tree-trunk_color-orange	tree-berries_present-false	Tree with green trunk, green leaves and purple berries~~~	17271	speaker	21503	chatMessage			5521465713021198733
16	flowers_purple_stems_white_petals_or_orange_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006686809.0	listener	flower-center_color-orange	flower-stem_color-purple	flower-petals_color-white	Flower with orange stem, and two shades of purple in the flower head~~~	24215	speaker	27445	chatMessage			-339845288947073028
18	trees_purple_leaves_berries	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006764490.0	listener	tree-leaves_color-purple	tree-trunk_color-orange	tree-trunk_color-purple	Tree, red trunk, purple leaves, orange berries~~~	16063	speaker	19249	chatMessage			5636495213046205963
19	trees_white_leaves_or_orange_berries	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006788691.0	listener	tree-leaves_color-white	tree-trunk_color-orange	tree-trunk_color-white	Tree, red trunk, purple berries, green leaves~~~	10975	speaker	15607	chatMessage			2026029003138555387
20	flowers_purple_stems_white_petals_or_orange_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006837803.0	listener	flower-petals_color-white	flower-petals_color-purple	flower-stem_color-purple	Flower, white stem, purple tendrils and center, orange spots on white flower~~~	38407	speaker	43161	chatMessage			-3843308097154435468
21	fish_white_stripes_or_purple_bodies_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006874291.0	listener	fish-body_color-purple	fish-stripes_present-false	fish-whiskers_present-true	Orange fish with fang and orange stripes, no whiskers~~~	15127	speaker	20283	chatMessage			-2368294151669208557
23	birds_orange_tails_or_white_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006948540.0	listener	bird-bird_wing_color-white	bird-crest_tail_color-white	bird-crest_tail_color-purple	White bird, purple head feathers and wing, no tail~~~	18472	speaker	24814	chatMessage			4858336106336232046
24	trees_purple_berries_or_white_trunks	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555006974300.0	listener	tree-trunk_color-white	tree-trunk_color-purple	tree-trunk_color-orange	Tree with green trunk and berries, blue leaves~~~	9777	speaker	14398	chatMessage			1709095419618315032
25	bugs_antennae_or_wings_purple_bodies	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007009564.0	listener	bug-body_color-purple	bug-head_color-orange	bug-body_color-purple	Bug, purple wings and antenna, orange body and legs, white head~~~	16336	speaker	25489	chatMessage			8858544535062085825
26	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007046470.0	listener	bird-crest_tail_color-purple	bird-bird_wing_color-purple	bird-crest_tail_color-white	Bird, purple head feathers and body, no tail, white wing~~~	13263	speaker	16600	chatMessage			814762986465301135
28	bugs_orange_head	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007140318.0	listener	bug-head_color-orange	bug-body_color-purple	bug-antennae_color-orange	Bug, orange wings, purple legs and head, white body and antenna~~~	31216	speaker	34142	chatMessage			2439348359877769829
29	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007179341.0	listener	bird-bird_wing_color-orange	bird-tail_present-true	bird-bird_wing_color-orange	Bald all white bird with purple tail feathers~~~	16648	speaker	21128	chatMessage			893069466925998211
30	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007219632.0	listener	bird-tail_present	bird-tail_present-false	bird-crest_present-false	Bird, white head, body and wing, purple feathers on head and tail~~~	16823	speaker	21673	chatMessage			188664220917671762
30	birds_purple_crests_purple_tails_or_orange_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007236942.0	listener	bird-tail_present	bird-tail_present-false	bird-crest_present-false	Sorry, orange feathers!!	6408	speaker	38988	chatMessage			188664220917671762
31	flowers_orange_stems	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007278670.0	listener	flower-stem_color-orange	flower-center_color-white	flower-thorns_present-true	Flower, purple stem, center and tendrils, white flower head with white spots~~~	23304	speaker	26008	chatMessage			4790166058267775525
31	flowers_orange_stems	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007286311.0	listener	flower-stem_color-orange	flower-center_color-white	flower-thorns_present-true	No thorns~~~	2824	speaker	33648	chatMessage			4790166058267775525
32	birds_purple_wings_crests	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007324082.0	listener	bird-bird_wing_color-purple	bird-tail_present-true	bird-bird_wing_color-purple	Bird, all purple head, body, head feathers and tail feathers, orange wing~~~	19375	speaker	22384	chatMessage			7219277192076754800
33	birds_white_crests_or_orange_wings_tails	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007354071.0	listener	bird-crest_tail_color-white	bird-crest_tail_color-white	bird-bird_wing_color-orange	Bald all purple bird with tail feathers~~~	10392	speaker	15326	chatMessage			-3040311502111868671
34	fish_orange_bodies_purple_stripes_or_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007386343.0	listener	fish-stripes_color-purple	fish-stripes_present-true	fish-stripes_color-purple	White fish, orange stripes, has whiskers and fangs~~~	17680	speaker	20554	chatMessage			9147055056016043765
35	flowers_orange_petals_purple_centers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007433345.0	listener	flower-petals_color-orange	flower-petals_color-white	flower-center_color-orange	Flower, white stem with thorns, purple tendrils, two shades of orange in flower head with white center and spots~~~	36880	speaker	39748	chatMessage			-8498369636044246379
37	bugs_without_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007522296.0	listener	bug-wings_present	bug-antennae_color-orange	bug-bug_wings_color-orange	Bug, white head, white wings, orange legs, purple body, no antenna~~~	21911	speaker	24599	chatMessage			7542212181849332996
38	fish_white_bodies_orange_stripes_or_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007569280.0	listener	fish-stripes_color-orange	fish-stripes_present-false	fish-fangs_present-false	Orange fish, white stripes, purple fins, fangs~~~	19151	speaker	22148	chatMessage			5696598036968509002
39	trees_leaves_berries_or_orange_trunks	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007597801.0	listener	tree-berries_present	tree-leaves_color-purple	tree-trunk_color-white	Tree, green trunk, red leaves, orange berries~~~	10856	speaker	13705	chatMessage			6305639505971074127
40	flowers_purple_centers_or_orange_stems_with_thorns	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007637937.0	listener	flower-center_color-purple	flower-petals_color-white	flower-center_color-white	Flower, orange stem, white tendrils, purple flower head with orange center~~~	23295	speaker	25890	chatMessage			5583848645717123471
41	bugs_orange_antennae_or_wings	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007676921.0	listener	bug-antennae_color-orange	bug-antennae_color-orange	bug-body_color-purple	Bug, white head, antenna and body, purple legs~~~	12135	speaker	22281	chatMessage			-3752698113277754423
42	fish_orange_bodies_or_fangs	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007713066.0	listener	fish-body_color-orange	fish-body_color-white	fish-fangs_present-false	Orange fish, white stripes, white fins, whiskers and fangs~~~	17847	speaker	23172	chatMessage			-7229306971665191778
43	fish_orange_bodies_purple_stripes_or_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007740785.0	listener	fish-stripes_present	fish-stripes_present-true	fish-stripes_color-orange	Orange fish, no stripes, purple fins, whiskers and fangs~~~	13370	speaker	16995	chatMessage			3440646065574846391
44	fish_whiskers	development	9703-79a83498-4d4f-4af1-91ed-3392718cc234	1555007768314.0	listener	fish-whiskers_present	fish-stripes_present-false	fish-body_color-white	Orange fish, purple stripes, white fins~~~	14255	speaker	16829	chatMessage			-3799738255042278438
0	flowers_purple_centers_or_orange_stems_with_thorns	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555012497002.0	listener	flower-center_color-purple	flower-petals_color-white	flower-stem_color-orange	middle	2023	speaker	80911	chatMessage			6958518892398253143
1	flowers_purple_petals_or_thorns	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555012543202.0	listener	flower-petals_color-purple	flower-center_color-white	flower-center_color-purple	purple flower, brown stalk with brown circle	39046	speaker	34723	chatMessage			6027646497590868887
2	trees_orange_trunks_berries	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555012563695.0	listener	tree-berries_present	tree-leaves_color-white	tree-berries_color-purple	brown and green leaves 	8153	speaker	12629	chatMessage			4760528785049126753
4	fish_fangs	development	9889-e61a8bf2-4d1b-44cc-a4bb-ba7e1112dd6f	1555012617982.0	listener	fish-fangs_present	fish-stripes_color-orange	fish-body_color-orange	purple fish and white fin alone	12912	speaker	15564	chatMessage			4370777276144584788
